id,dot,trial,response,response_as_string,trial_order,property,group,condition,age_exact,age_year,gender,race_bin,hispanic,trial_type,age_categorical
141P,5/9/2019,adhoc_attn_check2,1,correct,19,NA,NA,no knowledge,4.41,4,male,White,0,attn_check,4
141P,5/9/2019,adhoc_test3,2,pragmatic,20,NA,NA,no knowledge,4.41,4,male,White,0,adhoc,4
141P,5/9/2019,adhoc_test4,2,pragmatic,21,NA,NA,no knowledge,4.41,4,male,White,0,adhoc,4
144P,5/15/2019,animaltask1,1,basic_level,1,NA,NA,knowledge,4.5,4,female,Asian,0,warmp_up,4
144P,5/15/2019,animaltask2,0,subordinate_level,2,NA,NA,knowledge,4.5,4,female,Asian,0,warmp_up,4
144P,5/15/2019,animaltask3,1,basic_level,3,NA,NA,knowledge,4.5,4,female,Asian,0,warmp_up,4
144P,5/15/2019,category_check1,1,correct,4,NA,NA,knowledge,4.5,4,female,Asian,0,attn_check,4
144P,5/15/2019,category_check2,1,correct,5,NA,NA,knowledge,4.5,4,female,Asian,0,attn_check,4
144P,5/15/2019,manipulation_check1k,0,wrong,6,NA,NA,knowledge,4.5,4,female,Asian,0,attn_check,4
144P,5/15/2019,manipulation_check2k,1,correct,7,NA,NA,knowledge,4.5,4,female,Asian,0,attn_check,4
144P,5/15/2019,test_unmentioned_pizza,1,yes,8,pizza,unmentioned,knowledge,4.5,4,female,Asian,0,test,4
144P,5/15/2019,test_mentioned_pizza,1,yes,9,pizza,mentioned,knowledge,4.5,4,female,Asian,0,test,4
144P,5/15/2019,test_mentioned_piano,1,yes,10,piano,mentioned,knowledge,4.5,4,female,Asian,0,test,4
144P,5/15/2019,test_unmentioned_piano,1,yes,11,piano,unmentioned,knowledge,4.5,4,female,Asian,0,test,4
144P,5/15/2019,test_unmentioned_paint,1,yes,12,paint,unmentioned,knowledge,4.5,4,female,Asian,0,test,4
144P,5/15/2019,test_mentioned_paint,1,yes,13,paint,mentioned,knowledge,4.5,4,female,Asian,0,test,4
144P,5/15/2019,test_mentioned_photo,1,yes,14,photo,mentioned,knowledge,4.5,4,female,Asian,0,test,4
144P,5/15/2019,test_unmentioned_photo,1,yes,15,photo,unmentioned,knowledge,4.5,4,female,Asian,0,test,4
144P,5/15/2019,adhoc_attn_check1,1,correct,16,NA,NA,knowledge,4.5,4,female,Asian,0,attn_check,4
144P,5/15/2019,adhoc_test1,2,pragmatic,17,NA,NA,knowledge,4.5,4,female,Asian,0,adhoc,4
144P,5/15/2019,adhoc_test2,2,pragmatic,18,NA,NA,knowledge,4.5,4,female,Asian,0,adhoc,4
144P,5/15/2019,adhoc_attn_check2,1,correct,19,NA,NA,knowledge,4.5,4,female,Asian,0,attn_check,4
144P,5/15/2019,adhoc_test3,2,pragmatic,20,NA,NA,knowledge,4.5,4,female,Asian,0,adhoc,4
144P,5/15/2019,adhoc_test4,2,pragmatic,21,NA,NA,knowledge,4.5,4,female,Asian,0,adhoc,4
145P,5/1/2019,animaltask1,1,basic_level,1,NA,NA,no knowledge,5.2,5,female,White,0,warmp_up,5
145P,5/1/2019,animaltask2,0,subordinate_level,2,NA,NA,no knowledge,5.2,5,female,White,0,warmp_up,5
145P,5/1/2019,animaltask3,1,basic_level,3,NA,NA,no knowledge,5.2,5,female,White,0,warmp_up,5
145P,5/1/2019,category_check1,0,wrong,4,NA,NA,no knowledge,5.2,5,female,White,0,attn_check,5
145P,5/1/2019,category_check2,1,correct,5,NA,NA,no knowledge,5.2,5,female,White,0,attn_check,5
145P,5/1/2019,manipulation_check1,1,correct,6,NA,NA,no knowledge,5.2,5,female,White,0,attn_check,5
145P,5/1/2019,manipulation_check2,1,correct,7,NA,NA,no knowledge,5.2,5,female,White,0,attn_check,5
145P,5/1/2019,test_unmentioned_piano,1,yes,8,piano,unmentioned,no knowledge,5.2,5,female,White,0,test,5
145P,5/1/2019,test_mentioned_piano,0,no,9,piano,mentioned,no knowledge,5.2,5,female,White,0,test,5
145P,5/1/2019,test_unmentioned_pizza,1,yes,10,pizza,unmentioned,no knowledge,5.2,5,female,White,0,test,5
145P,5/1/2019,test_mentioned_pizza,0,no,11,pizza,mentioned,no knowledge,5.2,5,female,White,0,test,5
145P,5/1/2019,test_mentioned_paint,1,yes,12,paint,mentioned,no knowledge,5.2,5,female,White,0,test,5
145P,5/1/2019,test_unmentioned_paint,0,no,13,paint,unmentioned,no knowledge,5.2,5,female,White,0,test,5
145P,5/1/2019,test_mentioned_photo,0,no,14,photo,mentioned,no knowledge,5.2,5,female,White,0,test,5
145P,5/1/2019,test_unmentioned_photo,1,yes,15,photo,unmentioned,no knowledge,5.2,5,female,White,0,test,5
145P,5/1/2019,adhoc_attn_check1,1,correct,16,NA,NA,no knowledge,5.2,5,female,White,0,attn_check,5
145P,5/1/2019,adhoc_test1,2,pragmatic,17,NA,NA,no knowledge,5.2,5,female,White,0,adhoc,5
145P,5/1/2019,adhoc_test2,2,pragmatic,18,NA,NA,no knowledge,5.2,5,female,White,0,adhoc,5
145P,5/1/2019,adhoc_attn_check2,1,correct,19,NA,NA,no knowledge,5.2,5,female,White,0,attn_check,5
145P,5/1/2019,adhoc_test3,2,pragmatic,20,NA,NA,no knowledge,5.2,5,female,White,0,adhoc,5
145P,5/1/2019,adhoc_test4,2,pragmatic,21,NA,NA,no knowledge,5.2,5,female,White,0,adhoc,5
146P,5/1/2019,animaltask1,1,basic_level,1,NA,NA,knowledge,4.49,4,male,Mixed,0,warmp_up,4
146P,5/1/2019,animaltask2,0,subordinate_level,2,NA,NA,knowledge,4.49,4,male,Mixed,0,warmp_up,4
146P,5/1/2019,animaltask3,0,subordinate_level,3,NA,NA,knowledge,4.49,4,male,Mixed,0,warmp_up,4
146P,5/1/2019,category_check1,1,correct,4,NA,NA,knowledge,4.49,4,male,Mixed,0,attn_check,4
146P,5/1/2019,category_check2,1,correct,5,NA,NA,knowledge,4.49,4,male,Mixed,0,attn_check,4
146P,5/1/2019,manipulation_check1,0,wrong,6,NA,NA,knowledge,4.49,4,male,Mixed,0,attn_check,4
146P,5/1/2019,manipulation_check2,1,correct,7,NA,NA,knowledge,4.49,4,male,Mixed,0,attn_check,4
146P,5/1/2019,test_unmentioned_pizza,1,yes,8,pizza,unmentioned,knowledge,4.49,4,male,Mixed,0,test,4
146P,5/1/2019,test_mentioned_pizza,1,yes,9,pizza,mentioned,knowledge,4.49,4,male,Mixed,0,test,4
146P,5/1/2019,test_mentioned_piano,0,no,10,piano,mentioned,knowledge,4.49,4,male,Mixed,0,test,4
146P,5/1/2019,test_unmentioned_piano,1,yes,11,piano,unmentioned,knowledge,4.49,4,male,Mixed,0,test,4
146P,5/1/2019,test_mentioned_paint,1,yes,12,paint,mentioned,knowledge,4.49,4,male,Mixed,0,test,4
146P,5/1/2019,test_unmentioned_paint,1,yes,13,paint,unmentioned,knowledge,4.49,4,male,Mixed,0,test,4
146P,5/1/2019,test_mentioned_photo,1,yes,14,photo,mentioned,knowledge,4.49,4,male,Mixed,0,test,4
146P,5/1/2019,test_unmentioned_photo,1,yes,15,photo,unmentioned,knowledge,4.49,4,male,Mixed,0,test,4
146P,5/1/2019,adhoc_attn_check1,1,correct,16,NA,NA,knowledge,4.49,4,male,Mixed,0,attn_check,4
146P,5/1/2019,adhoc_test1,1,literal,17,NA,NA,knowledge,4.49,4,male,Mixed,0,adhoc,4
146P,5/1/2019,adhoc_test2,1,literal,18,NA,NA,knowledge,4.49,4,male,Mixed,0,adhoc,4
146P,5/1/2019,adhoc_attn_check2,1,correct,19,NA,NA,knowledge,4.49,4,male,Mixed,0,attn_check,4
146P,5/1/2019,adhoc_test3,0,neither,20,NA,NA,knowledge,4.49,4,male,Mixed,0,adhoc,4
146P,5/1/2019,adhoc_test4,1,literal,21,NA,NA,knowledge,4.49,4,male,Mixed,0,adhoc,4
147P,5/1/2019,animaltask1,1,basic_level,1,NA,NA,knowledge,4.93,4,female,Asian,0,warmp_up,4
147P,5/1/2019,animaltask2,1,basic_level,2,NA,NA,knowledge,4.93,4,female,Asian,0,warmp_up,4
147P,5/1/2019,animaltask3,1,basic_level,3,NA,NA,knowledge,4.93,4,female,Asian,0,warmp_up,4
147P,5/1/2019,category_check1,0,wrong,4,NA,NA,knowledge,4.93,4,female,Asian,0,attn_check,4
147P,5/1/2019,category_check2,1,correct,5,NA,NA,knowledge,4.93,4,female,Asian,0,attn_check,4
147P,5/1/2019,manipulation_check1,1,correct,6,NA,NA,knowledge,4.93,4,female,Asian,0,attn_check,4
147P,5/1/2019,manipulation_check2,0,wrong,7,NA,NA,knowledge,4.93,4,female,Asian,0,attn_check,4
147P,5/1/2019,test_unmentioned_piano,1,yes,8,piano,unmentioned,knowledge,4.93,4,female,Asian,0,test,4
147P,5/1/2019,test_mentioned_piano,0,no,9,piano,mentioned,knowledge,4.93,4,female,Asian,0,test,4
147P,5/1/2019,test_mentioned_pizza,1,yes,10,pizza,mentioned,knowledge,4.93,4,female,Asian,0,test,4
147P,5/1/2019,test_unmentioned_pizza,0,no,11,pizza,unmentioned,knowledge,4.93,4,female,Asian,0,test,4
147P,5/1/2019,test_mentioned_paint,1,yes,12,paint,mentioned,knowledge,4.93,4,female,Asian,0,test,4
147P,5/1/2019,test_unmentioned_paint,0,no,13,paint,unmentioned,knowledge,4.93,4,female,Asian,0,test,4
147P,5/1/2019,test_mentioned_photo,1,yes,14,photo,mentioned,knowledge,4.93,4,female,Asian,0,test,4
147P,5/1/2019,test_unmentioned_photo,0,no,15,photo,unmentioned,knowledge,4.93,4,female,Asian,0,test,4
147P,5/1/2019,adhoc_attn_check1,1,correct,16,NA,NA,knowledge,4.93,4,female,Asian,0,attn_check,4
147P,5/1/2019,adhoc_test1,2,pragmatic,17,NA,NA,knowledge,4.93,4,female,Asian,0,adhoc,4
147P,5/1/2019,adhoc_test2,2,pragmatic,18,NA,NA,knowledge,4.93,4,female,Asian,0,adhoc,4
147P,5/1/2019,adhoc_attn_check2,1,correct,19,NA,NA,knowledge,4.93,4,female,Asian,0,attn_check,4
147P,5/1/2019,adhoc_test3,2,pragmatic,20,NA,NA,knowledge,4.93,4,female,Asian,0,adhoc,4
147P,5/1/2019,adhoc_test4,2,pragmatic,21,NA,NA,knowledge,4.93,4,female,Asian,0,adhoc,4
149P,5/15/2019,animaltask1,1,basic_level,1,NA,NA,knowledge,5.28,5,male,Black,0,warmp_up,5
149P,5/15/2019,animaltask2,1,basic_level,2,NA,NA,knowledge,5.28,5,male,Black,0,warmp_up,5
149P,5/15/2019,animaltask3,1,basic_level,3,NA,NA,knowledge,5.28,5,male,Black,0,warmp_up,5
149P,5/15/2019,category_check1,1,correct,4,NA,NA,knowledge,5.28,5,male,Black,0,attn_check,5
149P,5/15/2019,category_check2,1,correct,5,NA,NA,knowledge,5.28,5,male,Black,0,attn_check,5
149P,5/15/2019,manipulation_check1k,1,correct,6,NA,NA,knowledge,5.28,5,male,Black,0,attn_check,5
149P,5/15/2019,manipulation_check2k,1,correct,7,NA,NA,knowledge,5.28,5,male,Black,0,attn_check,5
149P,5/15/2019,test_mentioned_pizza,1,yes,8,pizza,mentioned,knowledge,5.28,5,male,Black,0,test,5
149P,5/15/2019,test_unmentioned_pizza,0,no,9,pizza,unmentioned,knowledge,5.28,5,male,Black,0,test,5
149P,5/15/2019,test_mentioned_piano,1,yes,10,piano,mentioned,knowledge,5.28,5,male,Black,0,test,5
149P,5/15/2019,test_unmentioned_piano,0,no,11,piano,unmentioned,knowledge,5.28,5,male,Black,0,test,5
149P,5/15/2019,test_mentioned_paint,1,yes,12,paint,mentioned,knowledge,5.28,5,male,Black,0,test,5
149P,5/15/2019,test_unmentioned_paint,0,no,13,paint,unmentioned,knowledge,5.28,5,male,Black,0,test,5
149P,5/15/2019,test_unmentioned_photo,0,no,14,photo,unmentioned,knowledge,5.28,5,male,Black,0,test,5
149P,5/15/2019,test_mentioned_photo,1,yes,15,photo,mentioned,knowledge,5.28,5,male,Black,0,test,5
149P,5/15/2019,adhoc_attn_check1,1,correct,16,NA,NA,knowledge,5.28,5,male,Black,0,attn_check,5
149P,5/15/2019,adhoc_test1,2,pragmatic,17,NA,NA,knowledge,5.28,5,male,Black,0,adhoc,5
149P,5/15/2019,adhoc_test2,2,pragmatic,18,NA,NA,knowledge,5.28,5,male,Black,0,adhoc,5
149P,5/15/2019,adhoc_attn_check2,1,correct,19,NA,NA,knowledge,5.28,5,male,Black,0,attn_check,5
149P,5/15/2019,adhoc_test3,2,pragmatic,20,NA,NA,knowledge,5.28,5,male,Black,0,adhoc,5
149P,5/15/2019,adhoc_test4,2,pragmatic,21,NA,NA,knowledge,5.28,5,male,Black,0,adhoc,5
14P,5/13/2019,animaltask1,1,basic_level,1,NA,NA,knowledge,4.75,4,female,Asian,0,warmp_up,4
14P,5/13/2019,animaltask2,0,subordinate_level,2,NA,NA,knowledge,4.75,4,female,Asian,0,warmp_up,4
14P,5/13/2019,animaltask3,1,basic_level,3,NA,NA,knowledge,4.75,4,female,Asian,0,warmp_up,4
14P,5/13/2019,category_check1,0,wrong,4,NA,NA,knowledge,4.75,4,female,Asian,0,attn_check,4
14P,5/13/2019,category_check2,1,correct,5,NA,NA,knowledge,4.75,4,female,Asian,0,attn_check,4
14P,5/13/2019,manipulation_check1k,0,wrong,6,NA,NA,knowledge,4.75,4,female,Asian,0,attn_check,4
14P,5/13/2019,manipulation_check2k,1,correct,7,NA,NA,knowledge,4.75,4,female,Asian,0,attn_check,4
14P,5/13/2019,test_mentioned_piano,1,yes,8,piano,mentioned,knowledge,4.75,4,female,Asian,0,test,4
14P,5/13/2019,test_unmentioned_piano,0,no,9,piano,unmentioned,knowledge,4.75,4,female,Asian,0,test,4
14P,5/13/2019,test_unmentioned_pizza,1,yes,10,pizza,unmentioned,knowledge,4.75,4,female,Asian,0,test,4
14P,5/13/2019,test_mentioned_pizza,0,no,11,pizza,mentioned,knowledge,4.75,4,female,Asian,0,test,4
14P,5/13/2019,test_unmentioned_paint,1,yes,12,paint,unmentioned,knowledge,4.75,4,female,Asian,0,test,4
14P,5/13/2019,test_mentioned_paint,0,no,13,paint,mentioned,knowledge,4.75,4,female,Asian,0,test,4
14P,5/13/2019,test_unmentioned_photo,1,yes,14,photo,unmentioned,knowledge,4.75,4,female,Asian,0,test,4
14P,5/13/2019,test_mentioned_photo,0,no,15,photo,mentioned,knowledge,4.75,4,female,Asian,0,test,4
14P,5/13/2019,adhoc_attn_check1,1,correct,16,NA,NA,knowledge,4.75,4,female,Asian,0,attn_check,4
14P,5/13/2019,adhoc_test1,2,pragmatic,17,NA,NA,knowledge,4.75,4,female,Asian,0,adhoc,4
14P,5/13/2019,adhoc_test2,2,pragmatic,18,NA,NA,knowledge,4.75,4,female,Asian,0,adhoc,4
14P,5/13/2019,adhoc_attn_check2,1,correct,19,NA,NA,knowledge,4.75,4,female,Asian,0,attn_check,4
14P,5/13/2019,adhoc_test3,2,pragmatic,20,NA,NA,knowledge,4.75,4,female,Asian,0,adhoc,4
14P,5/13/2019,adhoc_test4,2,pragmatic,21,NA,NA,knowledge,4.75,4,female,Asian,0,adhoc,4
150P,5/9/2019,animaltask1,1,basic_level,1,NA,NA,no knowledge,4.84,4,female,Asian,0,warmp_up,4
150P,5/9/2019,animaltask2,0,subordinate_level,2,NA,NA,no knowledge,4.84,4,female,Asian,0,warmp_up,4
150P,5/9/2019,animaltask3,1,basic_level,3,NA,NA,no knowledge,4.84,4,female,Asian,0,warmp_up,4
150P,5/9/2019,category_check1,1,correct,4,NA,NA,no knowledge,4.84,4,female,Asian,0,attn_check,4
150P,5/9/2019,category_check2,1,correct,5,NA,NA,no knowledge,4.84,4,female,Asian,0,attn_check,4
150P,5/9/2019,manipulation_check1nk,0,wrong,6,NA,NA,no knowledge,4.84,4,female,Asian,0,attn_check,4
150P,5/9/2019,manipulation_check2nk,1,correct,7,NA,NA,no knowledge,4.84,4,female,Asian,0,attn_check,4
150P,5/9/2019,test_unmentioned_pizza,0,no,8,pizza,unmentioned,no knowledge,4.84,4,female,Asian,0,test,4
150P,5/9/2019,test_mentioned_pizza,1,yes,9,pizza,mentioned,no knowledge,4.84,4,female,Asian,0,test,4
150P,5/9/2019,test_mentioned_piano,1,yes,10,piano,mentioned,no knowledge,4.84,4,female,Asian,0,test,4
150P,5/9/2019,test_unmentioned_piano,0,no,11,piano,unmentioned,no knowledge,4.84,4,female,Asian,0,test,4
150P,5/9/2019,test_mentioned_photo,1,yes,12,photo,mentioned,no knowledge,4.84,4,female,Asian,0,test,4
150P,5/9/2019,test_unmentioned_photo,0,no,13,photo,unmentioned,no knowledge,4.84,4,female,Asian,0,test,4
150P,5/9/2019,test_mentioned_paint,1,yes,14,paint,mentioned,no knowledge,4.84,4,female,Asian,0,test,4
150P,5/9/2019,test_unmentioned_paint,0,no,15,paint,unmentioned,no knowledge,4.84,4,female,Asian,0,test,4
150P,5/9/2019,adhoc_attn_check1,1,correct,16,NA,NA,no knowledge,4.84,4,female,Asian,0,attn_check,4
150P,5/9/2019,adhoc_test1,1,literal,17,NA,NA,no knowledge,4.84,4,female,Asian,0,adhoc,4
150P,5/9/2019,adhoc_test2,2,pragmatic,18,NA,NA,no knowledge,4.84,4,female,Asian,0,adhoc,4
150P,5/9/2019,adhoc_attn_check2,1,correct,19,NA,NA,no knowledge,4.84,4,female,Asian,0,attn_check,4
150P,5/9/2019,adhoc_test3,2,pragmatic,20,NA,NA,no knowledge,4.84,4,female,Asian,0,adhoc,4
150P,5/9/2019,adhoc_test4,1,literal,21,NA,NA,no knowledge,4.84,4,female,Asian,0,adhoc,4
151P,5/15/2019,animaltask1,1,basic_level,1,NA,NA,no knowledge,4.43,4,male,Asian,0,warmp_up,4
151P,5/15/2019,animaltask2,0,subordinate_level,2,NA,NA,no knowledge,4.43,4,male,Asian,0,warmp_up,4
151P,5/15/2019,animaltask3,0,subordinate_level,3,NA,NA,no knowledge,4.43,4,male,Asian,0,warmp_up,4
151P,5/15/2019,category_check1,0,wrong,4,NA,NA,no knowledge,4.43,4,male,Asian,0,attn_check,4
151P,5/15/2019,category_check2,1,correct,5,NA,NA,no knowledge,4.43,4,male,Asian,0,attn_check,4
151P,5/15/2019,manipulation_check1nk,0,wrong,6,NA,NA,no knowledge,4.43,4,male,Asian,0,attn_check,4
151P,5/15/2019,manipulation_check2nk,0,wrong,7,NA,NA,no knowledge,4.43,4,male,Asian,0,attn_check,4
151P,5/15/2019,test_mentioned_piano,1,yes,8,piano,mentioned,no knowledge,4.43,4,male,Asian,0,test,4
151P,5/15/2019,test_unmentioned_piano,0,no,9,piano,unmentioned,no knowledge,4.43,4,male,Asian,0,test,4
151P,5/15/2019,test_unmentioned_pizza,1,yes,10,pizza,unmentioned,no knowledge,4.43,4,male,Asian,0,test,4
151P,5/15/2019,test_mentioned_pizza,1,yes,11,pizza,mentioned,no knowledge,4.43,4,male,Asian,0,test,4
151P,5/15/2019,test_mentioned_photo,1,yes,12,photo,mentioned,no knowledge,4.43,4,male,Asian,0,test,4
151P,5/15/2019,test_unmentioned_photo,1,yes,13,photo,unmentioned,no knowledge,4.43,4,male,Asian,0,test,4
151P,5/15/2019,test_unmentioned_paint,0,no,14,paint,unmentioned,no knowledge,4.43,4,male,Asian,0,test,4
151P,5/15/2019,test_mentioned_paint,1,yes,15,paint,mentioned,no knowledge,4.43,4,male,Asian,0,test,4
151P,5/15/2019,adhoc_attn_check1,1,correct,16,NA,NA,no knowledge,4.43,4,male,Asian,0,attn_check,4
151P,5/15/2019,adhoc_test1,2,pragmatic,17,NA,NA,no knowledge,4.43,4,male,Asian,0,adhoc,4
151P,5/15/2019,adhoc_test2,2,pragmatic,18,NA,NA,no knowledge,4.43,4,male,Asian,0,adhoc,4
151P,5/15/2019,adhoc_attn_check2,1,correct,19,NA,NA,no knowledge,4.43,4,male,Asian,0,attn_check,4
151P,5/15/2019,adhoc_test3,2,pragmatic,20,NA,NA,no knowledge,4.43,4,male,Asian,0,adhoc,4
151P,5/15/2019,adhoc_test4,2,pragmatic,21,NA,NA,no knowledge,4.43,4,male,Asian,0,adhoc,4
152P,5/1/2019,animaltask1,1,basic_level,1,NA,NA,knowledge,4.39,4,female,White,0,warmp_up,4
152P,5/1/2019,animaltask2,1,basic_level,2,NA,NA,knowledge,4.39,4,female,White,0,warmp_up,4
152P,5/1/2019,animaltask3,1,basic_level,3,NA,NA,knowledge,4.39,4,female,White,0,warmp_up,4
152P,5/1/2019,category_check1,1,correct,4,NA,NA,knowledge,4.39,4,female,White,0,attn_check,4
152P,5/1/2019,category_check2,1,correct,5,NA,NA,knowledge,4.39,4,female,White,0,attn_check,4
152P,5/1/2019,manipulation_check1,0,wrong,6,NA,NA,knowledge,4.39,4,female,White,0,attn_check,4
152P,5/1/2019,manipulation_check2,1,correct,7,NA,NA,knowledge,4.39,4,female,White,0,attn_check,4
152P,5/1/2019,test_mentioned_pizza,1,yes,8,pizza,mentioned,knowledge,4.39,4,female,White,0,test,4
152P,5/1/2019,test_unmentioned_pizza,0,no,9,pizza,unmentioned,knowledge,4.39,4,female,White,0,test,4
152P,5/1/2019,test_unmentioned_piano,1,yes,10,piano,unmentioned,knowledge,4.39,4,female,White,0,test,4
152P,5/1/2019,test_mentioned_piano,1,yes,11,piano,mentioned,knowledge,4.39,4,female,White,0,test,4
152P,5/1/2019,test_mentioned_photo,1,yes,12,photo,mentioned,knowledge,4.39,4,female,White,0,test,4
152P,5/1/2019,test_unmentioned_photo,0,no,13,photo,unmentioned,knowledge,4.39,4,female,White,0,test,4
152P,5/1/2019,test_mentioned_paint,0,no,14,paint,mentioned,knowledge,4.39,4,female,White,0,test,4
152P,5/1/2019,test_unmentioned_paint,1,yes,15,paint,unmentioned,knowledge,4.39,4,female,White,0,test,4
152P,5/1/2019,adhoc_attn_check1,1,correct,16,NA,NA,knowledge,4.39,4,female,White,0,attn_check,4
152P,5/1/2019,adhoc_test1,2,pragmatic,17,NA,NA,knowledge,4.39,4,female,White,0,adhoc,4
152P,5/1/2019,adhoc_test2,2,pragmatic,18,NA,NA,knowledge,4.39,4,female,White,0,adhoc,4
152P,5/1/2019,adhoc_attn_check2,1,correct,19,NA,NA,knowledge,4.39,4,female,White,0,attn_check,4
152P,5/1/2019,adhoc_test3,2,pragmatic,20,NA,NA,knowledge,4.39,4,female,White,0,adhoc,4
152P,5/1/2019,adhoc_test4,2,pragmatic,21,NA,NA,knowledge,4.39,4,female,White,0,adhoc,4
15P,5/13/2019,animaltask1,0,subordinate_level,1,NA,NA,no knowledge,5.08,5,male,Middle Eastern or North African,0,warmp_up,5
15P,5/13/2019,animaltask2,0,subordinate_level,2,NA,NA,no knowledge,5.08,5,male,Middle Eastern or North African,0,warmp_up,5
15P,5/13/2019,animaltask3,1,basic_level,3,NA,NA,no knowledge,5.08,5,male,Middle Eastern or North African,0,warmp_up,5
15P,5/13/2019,category_check1,1,correct,4,NA,NA,no knowledge,5.08,5,male,Middle Eastern or North African,0,attn_check,5
15P,5/13/2019,category_check2,1,correct,5,NA,NA,no knowledge,5.08,5,male,Middle Eastern or North African,0,attn_check,5
15P,5/13/2019,manipulation_check1nk,1,correct,6,NA,NA,no knowledge,5.08,5,male,Middle Eastern or North African,0,attn_check,5
15P,5/13/2019,manipulation_check2nk,1,correct,7,NA,NA,no knowledge,5.08,5,male,Middle Eastern or North African,0,attn_check,5
15P,5/13/2019,test_unmentioned_pizza,0,no,8,pizza,unmentioned,no knowledge,5.08,5,male,Middle Eastern or North African,0,test,5
15P,5/13/2019,test_mentioned_pizza,1,yes,9,pizza,mentioned,no knowledge,5.08,5,male,Middle Eastern or North African,0,test,5
15P,5/13/2019,test_mentioned_piano,1,yes,10,piano,mentioned,no knowledge,5.08,5,male,Middle Eastern or North African,0,test,5
15P,5/13/2019,test_unmentioned_piano,0,no,11,piano,unmentioned,no knowledge,5.08,5,male,Middle Eastern or North African,0,test,5
15P,5/13/2019,test_unmentioned_photo,0,no,12,photo,unmentioned,no knowledge,5.08,5,male,Middle Eastern or North African,0,test,5
15P,5/13/2019,test_mentioned_photo,1,yes,13,photo,mentioned,no knowledge,5.08,5,male,Middle Eastern or North African,0,test,5
15P,5/13/2019,test_unmentioned_paint,0,no,14,paint,unmentioned,no knowledge,5.08,5,male,Middle Eastern or North African,0,test,5
15P,5/13/2019,test_mentioned_paint,1,yes,15,paint,mentioned,no knowledge,5.08,5,male,Middle Eastern or North African,0,test,5
15P,5/13/2019,adhoc_attn_check1,1,correct,16,NA,NA,no knowledge,5.08,5,male,Middle Eastern or North African,0,attn_check,5
15P,5/13/2019,adhoc_test1,2,pragmatic,17,NA,NA,no knowledge,5.08,5,male,Middle Eastern or North African,0,adhoc,5
15P,5/13/2019,adhoc_test2,2,pragmatic,18,NA,NA,no knowledge,5.08,5,male,Middle Eastern or North African,0,adhoc,5
15P,5/13/2019,adhoc_attn_check2,1,correct,19,NA,NA,no knowledge,5.08,5,male,Middle Eastern or North African,0,attn_check,5
15P,5/13/2019,adhoc_test3,2,pragmatic,20,NA,NA,no knowledge,5.08,5,male,Middle Eastern or North African,0,adhoc,5
15P,5/13/2019,adhoc_test4,2,pragmatic,21,NA,NA,no knowledge,5.08,5,male,Middle Eastern or North African,0,adhoc,5
178P,5/9/2019,animaltask1,1,basic_level,1,NA,NA,no knowledge,4.46,4,female,Asian,0,warmp_up,4
178P,5/9/2019,animaltask2,1,basic_level,2,NA,NA,no knowledge,4.46,4,female,Asian,0,warmp_up,4
178P,5/9/2019,animaltask3,1,basic_level,3,NA,NA,no knowledge,4.46,4,female,Asian,0,warmp_up,4
178P,5/9/2019,category_check1,1,correct,4,NA,NA,no knowledge,4.46,4,female,Asian,0,attn_check,4
178P,5/9/2019,category_check2,1,correct,5,NA,NA,no knowledge,4.46,4,female,Asian,0,attn_check,4
178P,5/9/2019,manipulation_check1nk,1,correct,6,NA,NA,no knowledge,4.46,4,female,Asian,0,attn_check,4
178P,5/9/2019,manipulation_check2nk,0,wrong,7,NA,NA,no knowledge,4.46,4,female,Asian,0,attn_check,4
178P,5/9/2019,test_unmentioned_piano,0,no,8,piano,unmentioned,no knowledge,4.46,4,female,Asian,0,test,4
178P,5/9/2019,test_mentioned_piano,1,yes,9,piano,mentioned,no knowledge,4.46,4,female,Asian,0,test,4
178P,5/9/2019,test_mentioned_pizza,0,no,10,pizza,mentioned,no knowledge,4.46,4,female,Asian,0,test,4
178P,5/9/2019,test_unmentioned_pizza,0,no,11,pizza,unmentioned,no knowledge,4.46,4,female,Asian,0,test,4
178P,5/9/2019,test_mentioned_photo,0,no,12,photo,mentioned,no knowledge,4.46,4,female,Asian,0,test,4
178P,5/9/2019,test_unmentioned_photo,0,no,13,photo,unmentioned,no knowledge,4.46,4,female,Asian,0,test,4
178P,5/9/2019,test_mentioned_paint,0,no,14,paint,mentioned,no knowledge,4.46,4,female,Asian,0,test,4
178P,5/9/2019,test_unmentioned_paint,1,yes,15,paint,unmentioned,no knowledge,4.46,4,female,Asian,0,test,4
178P,5/9/2019,adhoc_attn_check1,1,correct,16,NA,NA,no knowledge,4.46,4,female,Asian,0,attn_check,4
178P,5/9/2019,adhoc_test1,2,pragmatic,17,NA,NA,no knowledge,4.46,4,female,Asian,0,adhoc,4
178P,5/9/2019,adhoc_test2,2,pragmatic,18,NA,NA,no knowledge,4.46,4,female,Asian,0,adhoc,4
178P,5/9/2019,adhoc_attn_check2,1,correct,19,NA,NA,no knowledge,4.46,4,female,Asian,0,attn_check,4
178P,5/9/2019,adhoc_test3,1,literal,20,NA,NA,no knowledge,4.46,4,female,Asian,0,adhoc,4
178P,5/9/2019,adhoc_test4,2,pragmatic,21,NA,NA,no knowledge,4.46,4,female,Asian,0,adhoc,4
